block_index,miner_id,num_tx,time_since_last_block,avg_energy,std_dev_energy,total_energy,avg_amount,std_dev_amount,total_amount,num_deliveries,num_payments,num_theft_attempts,num_alerts,unique_senders,unique_recipients,tx_rate,max_tx_per_sender,sender_concentration,avg_energy_per_sender_mean,avg_energy_per_sender_std,avg_amount_per_sender_mean,avg_amount_per_sender_std,is_anomaly,anomaly_type
1882,0,160,9.027261564716186,0.0338246148945816,0.04829801191645469,5.438041293786583,0.028458150602650882,0.043714250865207235,4.575265634341447,81,80,0,0,109,136,17.72409039584867,1,0.00625,0.033313050667296784,0.05102085464253137,0.028566220027724205,0.041549655146542214,0,Normal
1883,0,160,8.521701534298751,0.03996843296543356,0.041922646512202545,6.45056044968252,0.04985271841232094,0.09561030767461283,8.045798892786006,81,79,0,0,64,86,18.7755930380829,3,0.01875,0.040887042579877554,0.04464758586398324,0.0532124809721453,0.09167413900927542,0,Normal
1884,0,214,13.791129022068537,0.024981101352785848,0.04921177501145768,5.241463781003629,0.018900939357309538,0.036079191291706454,3.9657414486745997,108,108,0,0,132,184,15.517221226598462,1,0.004672897196261682,0.023575170890095476,0.04713851888245192,0.017458692942691388,0.0396556535658788,0,Normal
1885,0,646,106.45694960496698,0.003965857384708318,0.007893538605610002,2.575148720067549,0.0034211476210800687,0.0036543849184957756,2.2214525291696634,1,0,0,1,2,3,6.068180634492457,646,1.0,0.0041139120107793175,0.008155187791406816,0.0034008851519524447,0.003585654405008373,1,DoS
1886,0,1030,104.73724305133501,0.0016526744422712388,0.003067448151363721,1.7261066734105144,0.0019200519416456606,0.0026401215551596674,2.0053643869597986,0,0,0,1,5,5,9.83413320794748,546,0.5300970873786408,0.0016642110907677875,0.0033431667625666416,0.002011401917268346,0.002461312320367932,1,DoS
1887,0,820,29.483198981041088,0.0002934794982233959,0.0003261215670012555,0.24193421922729091,0.0043211887347814676,0.005046905178300706,3.5622366434855035,0,0,0,1,3,5,27.812450084785365,681,0.8304878048780487,0.0003058166507431184,0.00034540053284643824,0.004338036610572903,0.0055361503065744005,1,DoS
1888,0,552,87.73579388565629,0.0010847914478217863,0.0013525814164159044,0.6040225976229973,0.0016829557665684022,0.0030689555626832073,0.9370864011220068,0,0,0,1,4,3,6.291616859584206,331,0.5996376811594203,0.0011634625436994438,0.001381203848060084,0.001556445376206422,0.0033152946213444684,1,DoS
1889,0,7,11.109542095332198,0.33302901669838136,0.3460214474631604,2.328325592705058,0.05442120607098014,0.05507743081918871,0.3804782181959185,2,2,0,0,3,3,0.6300889757590576,3,0.42857142857142855,0.3198153622523127,0.33658411671458105,0.05008013685916883,0.05324560565395571,0,Normal
1890,0,42,7.643096720218166,0.3820153285549307,0.8745140723264375,16.142347496427845,0.29835991134229,0.6709698377343993,12.607424382967173,22,21,0,0,18,32,5.495154848544314,3,0.07142857142857142,0.3515447609357954,0.9311199853820881,0.28222482959266687,0.7318558293879642,0,Normal
1891,0,13,8.291662384713911,0.5822895119422327,1.2161835251323192,7.462422761257457,0.1540148041520755,0.3588816903903386,1.9738009297840122,5,5,0,0,9,7,1.567840005638211,1,0.07692307692307693,0.5821971768475869,1.1003716700582895,0.1513893675993901,0.36616632223828377,0,Normal
1892,0,26,6.0986342095629595,0.36645357251121297,0.7152721897233564,9.5216719058625,0.1950401095084921,0.4333604968500628,5.067785036169976,14,14,0,0,18,22,4.263249623863441,1,0.038461538461538464,0.3766226544288619,0.7101299212024131,0.21291363994808002,0.47587002804386697,0,Normal
1893,0,23,5.346137127263513,0.532973573113351,1.204238883133958,12.288293936389293,0.19550000067706702,0.4076759211928548,4.507468276242618,11,12,0,0,13,12,4.302171727453021,2,0.08695652173913043,0.5814457222116,1.3159173411648186,0.20072599112103998,0.4419638732809631,0,Normal
1894,0,41,2.9313477870340945,0.5404658461540739,1.046891018094426,22.096163608217395,0.24846636599979494,0.4499616205518616,10.158187632647525,20,21,0,0,29,28,13.986740222825402,2,0.04878048780487805,0.4967359897472528,1.0461515578371103,0.227656585839614,0.4708770232060601,0,Normal
1895,0,39,8.041124651697052,0.49728455308659686,1.1076662767300982,19.683286473084927,0.2306042889148119,0.4978664778843246,9.127671978666624,20,18,0,0,22,22,4.850067831216767,2,0.05128205128205128,0.4564034616324696,1.2115421026085975,0.21509724003106756,0.5084796681920223,0,Normal
1896,0,43,8.99640690380696,0.33489782285516156,0.5813763532564484,14.160135908020704,0.23040800843830989,0.4652947442521505,9.74210189235503,21,22,0,0,30,24,4.779685985724359,1,0.023255813953488372,0.3403360388952758,0.6245195088814506,0.24541890922081136,0.4581103278431779,0,Normal
1897,0,32,8.15257165704672,0.5270205200948587,0.8934297931253822,16.812391613982655,0.13845493944718637,0.22565138000301807,4.416827379809382,15,17,0,0,17,21,3.9251418259342286,2,0.0625,0.5778389992426834,0.8321632317835529,0.13304475970132262,0.24270163914618564,0,Normal
1898,0,95,138.6052621191873,1.3578609261707297,6.058608788003973,131.2648492366597,0.6679950910112337,3.2655095400389875,64.57529870875263,48,47,0,1,50,72,0.685399663385861,2,0.021052631578947368,1.250284816753511,5.453451638158946,0.7111541196913087,3.1843185908214062,1,Breakdown
1899,0,9,3.78234745610667,0.13959659585428782,0.13959489073492215,1.2605409384981319,0.1924597603620694,0.23603588873527326,1.7378891330785755,5,3,0,0,6,5,2.379474679268118,2,0.2222222222222222,0.15292621279801288,0.12647188686726094,0.19799956850625447,0.2498224019253248,0,Normal
1900,0,2,7.789696157765835,0.38085990597657104,0.3922593815439726,0.7687453064500759,0.14358266717548632,0.13158083066662857,0.2898139177861597,0,0,0,0,1,1,0.25674942378928683,2,1.0,0.39329411736693803,0.4011970521499079,0.1508904221793572,0.13740945411723057,0,Normal
1901,0,18,12.038990251621758,0.10766648881902573,0.10576155484479359,1.943434245565898,0.09244407431788534,0.0743415925266925,1.668662011733309,8,10,0,0,14,14,1.4951420030907694,1,0.05555555555555555,0.09727374602471567,0.09600139085143089,0.08435966536396458,0.07582786368637758,0,Normal
1902,0,10,13.070978361154527,0.24280389778023,0.31456141761511985,2.429510428644563,0.17588949573471885,0.16776212268742893,1.7599608905921247,4,5,0,0,5,7,0.7650536726247571,2,0.2,0.22273858856999013,0.3260967649796959,0.1640410096673728,0.17194419931122068,0,Normal
1903,0,10,13.31964279359675,0.10973288285020785,0.0996921124370008,1.0948907367759702,0.07101888823223529,0.07902824670032109,0.7086109545462933,6,6,0,0,7,8,0.7507708843969431,2,0.2,0.11105289148993695,0.106589012229249,0.07267344929677703,0.07379552530141038,0,Normal
1904,0,49,6.708650118842568,0.5372417400075953,0.948594597029022,26.537320866261105,0.18920306868392173,0.37780270034969055,9.345778945760033,25,24,0,1,37,42,7.3040029114611045,2,0.04081632653061224,0.5150031165200849,0.8661501662495165,0.20654957445036576,0.3679253756121785,0,Normal
1905,0,33,8.610738479396845,0.49586893943605564,1.0380808511950852,16.1482413433627,0.1044448936627605,0.2503520602382953,3.4013046912481686,16,15,0,0,19,26,3.8324239063769063,2,0.06060606060606061,0.4587516362655368,0.9376711559251028,0.10970681278393973,0.26825448919665595,0,Normal
1906,0,17,6.336921454331282,0.5223223674710515,0.8068974523302569,8.902275003513925,0.19244617465687136,0.4306021035020995,3.2799835443859124,9,8,0,1,12,14,2.6826906602070175,1,0.058823529411764705,0.4989656374370689,0.7346105348433823,0.17508485636158408,0.4202292883050242,0,Normal
1907,0,26,6.154062158698377,0.49036363245788606,1.0805447548483924,12.627704279840454,0.17590083928756428,0.3312473641934977,4.5297481992404265,12,13,0,0,15,21,4.224851704373939,2,0.07692307692307693,0.4762102722714492,1.0322856657981885,0.18282614559186916,0.3449044975548316,0,Normal
1908,0,22,4.009445746941843,0.3101106447863933,0.5191787273019219,6.687146375178758,0.12035429301339418,0.25604632213507034,2.5952890937236033,12,10,0,0,17,17,5.487042695809075,2,0.09090909090909091,0.2821843146243412,0.5541008834793946,0.12301207823136316,0.2510676847142823,0,Normal
1909,0,31,7.768916604329531,0.5080435059126942,0.9908407790025029,15.730178626209286,0.12054567270570114,0.2255650377347347,3.732367291794686,14,14,0,1,19,24,3.9902603643246786,2,0.06451612903225806,0.4846422555012851,1.0611826555873585,0.11313063848468968,0.24405540706485418,0,Normal
1910,0,15,7.263039745711932,0.40270084223581637,0.6844299847860735,5.976920370546827,0.22914656286075832,0.37948142150126607,3.401012900293963,8,8,0,1,9,12,2.065250986524745,1,0.06666666666666667,0.37586241662101205,0.6288852089427629,0.2151097491050562,0.3859117650258221,0,Normal
1911,0,24,2.8279426822696445,0.5753329747789007,1.010941167779554,13.814669977802911,0.14253672818601934,0.35399905751025335,3.4225360720239886,12,11,0,1,14,16,8.486734950631364,2,0.08333333333333333,0.5204189918838865,0.9307939560373951,0.15631418591749707,0.3188520149001377,0,Normal
1912,0,16,6.918932729410381,0.34988319847053256,0.8080127266646663,5.707411888048473,0.1580889907728294,0.3610017855956044,2.578800551871663,7,9,0,0,10,14,2.3124953841491522,1,0.0625,0.352009960258232,0.7542715926105142,0.17371979088190112,0.36715862522532194,0,Normal
1913,0,66,83.8073135655514,1.1428635410258479,4.202254853848747,74.47529036560614,0.972137237577482,5.213002221653692,63.349823005827915,32,34,0,1,28,40,0.7875207686782242,2,0.030303030303030304,1.09084856507613,4.058825028051672,1.0318821595203123,4.977853450982219,1,Breakdown
1914,0,10,8.927405997177564,0.256069246996411,0.2679159721916438,2.557867318322838,0.175081755567649,0.13364924753862906,1.748885919937718,6,4,0,1,5,6,1.1201462107986957,2,0.2,0.26125590722323827,0.26977424648604137,0.1602551281581564,0.14630350417819388,0,Normal
1915,0,5,5.468989997571895,0.3291335216841704,0.23066220256114328,1.6505699262826803,0.15010255914000792,0.11442099135481261,0.7527485158813594,2,2,0,1,2,4,0.9142455923707822,3,0.6,0.31919074721447827,0.2445645304004926,0.13663089651343457,0.10897277957619587,0,Normal
1916,0,14,10.154120778639559,0.22176627900631715,0.2043205997792933,3.0854472281987175,0.163969518992082,0.1445624999895417,2.2813175210861747,7,8,0,0,7,7,1.3787505885739237,3,0.21428571428571427,0.21788439070825613,0.21568995375199856,0.1725975032156843,0.15077723156247386,0,Normal
1917,0,7,13.707558899827132,0.39604920464035176,0.5118956394324431,2.80443026216203,0.17537646661344042,0.20707431909234625,1.2418433479456372,3,3,0,0,4,5,0.5106671473130258,2,0.2857142857142857,0.3604538733313207,0.527285725320631,0.19218762509278609,0.21307510647438033,0,Normal
1918,0,4,7.831087027826473,0.3493006208270487,0.3344863801614571,1.40702692235421,0.16894018769808522,0.15165334281112247,0.6805123672439016,1,2,0,1,2,2,0.5107847717419896,2,0.5,0.380624410624045,0.3159287741003229,0.158499696788191,0.13803167913976094,0,Normal
1919,0,6,13.81309432838853,0.23489790258158325,0.16845830189976285,1.3900288735673985,0.06091811555791979,0.06805107740075445,0.3604882743446977,4,3,0,0,2,4,0.4343704500496215,3,0.5,0.23683821700432123,0.17434157021798077,0.056658450722836096,0.06608354275621216,0,Normal
1920,0,236,8.746227413191326,0.024345610978071922,0.034066010976337206,5.657237499385204,0.014237106283075066,0.018472529681791326,3.308304384715985,119,119,0,0,149,118,26.983062393742202,2,0.00847457627118644,0.022188079788118105,0.03275813835177144,0.015480264471790604,0.01888452970102741,0,Normal
1921,0,212,14.367454657942552,0.02729047076028554,0.05014669132219419,5.847363345798845,0.041815223804845175,0.05817923763302667,8.95949392447449,105,107,0,1,168,129,14.755571188303914,1,0.0047169811320754715,0.028155440656007547,0.047306952488610006,0.04285052045200618,0.062155350498942136,0,Normal
1922,0,276,8.074660830129384,0.010857799580158747,0.012392746795163221,3.048381115143354,0.04185530666071321,0.0709869798155819,11.751085056516262,137,137,0,0,153,226,34.181002249673135,2,0.007246376811594203,0.010078799277780937,0.013630818508918627,0.04127370605208024,0.07140075136097317,0,Normal
1923,0,182,9.35629338703916,0.03545793066547055,0.05542115429878554,6.434427990321766,0.0325736499480163,0.05520612811734315,5.911027548388878,92,91,0,0,92,91,19.45214760496033,3,0.016483516483516484,0.03828088413062372,0.053146784018394386,0.033399439413389936,0.05967470438304617,0,Normal
1924,0,193,15.169962655758173,0.02357748342497651,0.034040578147948274,4.545893984923368,0.041155887271077086,0.051363841384504824,7.935125942728129,95,96,0,1,85,115,12.72250989535176,2,0.010362694300518135,0.02541024169817536,0.03657711890245193,0.0378061287618472,0.05480205411892751,0,Normal
1925,0,1162,38.43028628521597,0.0009465906540555307,0.0019958092124801336,1.0962329799702173,0.0032345119901409907,0.004853149943970471,3.74584167138169,1,1,0,1,5,3,30.236568923167724,498,0.42857142857142855,0.0010265493932831713,0.0020341317879282216,0.0029701655845650833,0.0047275953091970215,1,DoS
1926,0,933,107.20448758305119,0.0028058942318879036,0.003993885572899421,2.5951866041947884,0.0015325619066122221,0.00371786354734548,1.4174747162380414,0,0,0,1,5,4,8.702993886120728,451,0.4833869239013934,0.0026375300851806333,0.004070146723710704,0.0014791418882026486,0.004073390188295053,1,DoS
1927,0,1086,37.15682754762699,0.00042530745919848776,0.0005513575301607185,0.4530339549363202,0.0021780622035069727,0.003955310654817864,2.320053676019771,0,0,0,1,3,5,29.227468319462517,902,0.8305709023941068,0.0004087558097159008,0.0005206472755168923,0.002330612124928324,0.003785598714487988,1,DoS
1928,0,18,4.439933065125901,0.3672799188461343,0.3698599489397243,6.6274083056103015,0.17234301465692695,0.190564527686431,3.109855639098351,10,8,0,0,11,9,4.0541151715514845,2,0.1111111111111111,0.3315615793470035,0.38488320019105143,0.18182261719273038,0.19662689247302378,0,Normal
1929,0,6,7.838664538878713,0.26854453103587594,0.24397640076984248,1.5887604244049678,0.1675908804192764,0.1400342413865899,0.9914994629541004,2,3,0,0,3,3,0.7654365064662244,2,0.3333333333333333,0.24895208884628492,0.24559710267796445,0.172501031310587,0.13781167621163024,0,Normal
1930,0,19,12.699931517057554,0.25143739272401244,0.27310599486579507,4.7477949789273906,0.05204054586536837,0.048652777952725594,0.9826614875514511,10,9,0,0,14,11,1.4960710594762412,2,0.10526315789473684,0.2661410741508175,0.25544149601750654,0.05427324535710834,0.05178658415977726,0,Normal
1931,0,8,12.659854925724481,0.2469175167916317,0.2575634372560993,1.9796593343598041,0.09433465617292877,0.09245839153228665,0.756327396585459,5,3,0,1,4,4,0.631918773709185,2,0.25,0.23493193955512212,0.25640492810206517,0.0917612959473947,0.09805435241585318,0,Normal
1932,0,5,12.623279484593947,0.17884141878282023,0.15385106563817366,0.9055258063503769,0.19852811227189082,0.17669751938583503,1.0052052269084957,1,1,0,1,2,3,0.3960935829791489,2,0.4,0.17692224117963937,0.1627805241564613,0.18047322113526187,0.16896148036439163,0,Normal
1933,0,2,25.74159885033649,0.0008511007769025081,0.00035273672589940686,0.001733541866584839,38.02779143492045,0.2605107748155557,77.45589046001103,1,2,1,1,1,1,0.07769525162862431,2,1.0,0.0009044270294245516,0.0003428458015330768,40.5393885231534,0.2531183324508533,1,Theft
1934,0,8,4.546739184994388,0.3391974611170179,0.28145032386106683,2.7570665424715814,0.16240059177120686,0.13427757724692913,1.3200253226409424,5,3,0,1,5,4,1.759502728109502,2,0.25,0.34186769648197285,0.2806875165824927,0.1676739826856117,0.12856245096700117,0,Normal
1935,0,12,8.39186811759574,0.28063211633927027,0.4409517893162405,3.309032621332557,0.2157745726009037,0.5206883208405371,2.544274364974264,5,5,0,0,6,7,1.429955741897191,2,0.16666666666666666,0.2534566970173291,0.42051874859213934,0.2324115877651012,0.5713387230237538,0,Normal
1936,0,40,10.012534426805315,0.31342457926893075,0.7830791863157592,12.49523395647704,0.2251059209035366,0.47950033170971673,8.974251965939319,21,21,0,0,19,23,3.9949925058847207,2,0.05,0.3195389688288848,0.7702936319164843,0.2256365718151002,0.4333945651702306,0,Normal
1937,0,43,5.308388208674068,0.21870692733581,0.49934029865693375,9.36253613975132,0.22091627218133486,0.431086180295311,9.457115087082236,21,21,0,0,26,22,8.100387219182029,2,0.046511627906976744,0.23893774937055845,0.4578342666479343,0.20490450150578765,0.42785856169359565,0,Normal
1938,0,25,10.115876819029879,0.3654363840472564,0.8207211716131761,9.18645173656664,0.2896045431385533,0.5015066328962036,7.280167696407364,12,12,0,1,12,22,2.4713626359081666,2,0.08,0.3430902207785219,0.7981370501066857,0.2638955957268851,0.5237433776100809,0,Normal
1939,0,36,3.523244612336153,0.5512718364490639,1.3661471717210658,20.148503083868928,0.282609258562561,0.5590108109712528,10.329121027396795,19,19,0,0,28,24,10.217854268179673,1,0.027777777777777776,0.5606325292907332,1.2624489055956523,0.2752730292929893,0.5177565225681773,0,Normal
1940,0,54,102.60123183366217,0.11347695276490354,0.53806249638934,6.138502330789035,0.9455022403387457,5.180446330247746,51.14666515684506,27,28,0,1,25,32,0.5263094705095274,2,0.037037037037037035,0.10629149402935596,0.514185479299644,0.918753601556023,5.038659774147595,1,Breakdown
1941,0,10,10.313255325194342,0.16264085855385824,0.12124229122266772,1.6160761135883734,0.16690155152708513,0.12627289063884553,1.6584123641627373,6,4,0,0,4,8,0.9696259507481514,3,0.3,0.16031478454744427,0.12475022286687579,0.16914826263532157,0.11894293081462856,0,Normal
1942,0,48,3.9799560329430395,0.2024200316840092,0.483394038353161,9.62272413855619,0.20315007470545515,0.36602273732193535,9.65742921466061,25,23,0,0,32,36,12.060434739151042,1,0.020833333333333332,0.19526453346006534,0.4886370845288478,0.1897936293599802,0.38518028354092926,0,Normal
1943,0,13,4.717189005129865,0.24672772593967213,0.5535549592392857,3.1740415294266393,0.2851216626601028,0.6627939057002264,3.667962304502492,7,5,0,0,6,8,2.7558785509469126,2,0.15384615384615385,0.22260507895677792,0.507251418261905,0.26811892932503323,0.5996717332380749,0,Normal
1944,0,35,7.945309507666984,0.5795220218718029,1.0114023545532347,20.44844245347714,0.16545742719382445,0.3142436447116266,5.838167577386281,18,17,0,1,18,27,4.405114736716809,2,0.05714285714285714,0.5581537685949718,0.9859931629566832,0.16927499164007623,0.2898256774338147,0,Normal
1945,0,15,7.9489468372415155,0.4825482949154772,1.0259740245924118,7.156843461433557,0.2635356040858009,0.6456299546695936,3.90858922273629,8,8,0,0,7,8,1.8870424355744437,2,0.13333333333333333,0.5118537930522304,1.1083922339692125,0.26112303894067246,0.6876365884996404,0,Normal
1946,0,17,2.3429574242728455,0.5668033962711587,1.3370737756322562,9.456606210907724,0.1151324431946583,0.20415958796148584,1.920881534151434,7,9,0,0,13,14,7.255786991210939,1,0.058823529411764705,0.611624841267484,1.2591817916124648,0.10498253241115517,0.2190190306477315,0,Normal
1947,0,19,9.547412136477865,0.5915015478827781,1.2916526205635939,11.129057793377148,0.10540994798396418,0.24641106706110064,1.9832803604816605,8,10,0,0,14,11,1.990068065398221,1,0.05263157894736842,0.610429331068885,1.3929175029937764,0.10411258430074113,0.25869117263350266,0,Normal
1948,0,36,57.897326609011955,0.7272319942106555,3.852830478180766,26.213454494164893,0.9645291339118008,3.2876288307262165,34.766952996253096,18,18,0,1,23,26,0.6217903676816133,2,0.05555555555555555,0.674685941557701,4.060481439459032,0.9974929657622158,3.437007039117198,1,Breakdown
1949,0,19,5.4578962581171595,0.32658032260695624,0.2721194888287305,6.105502019259779,0.06298536084440538,0.08000811882044626,1.1775273070635754,10,10,0,0,13,16,3.481194786680415,2,0.10526315789473684,0.3001869576433613,0.24869989905469342,0.06654192708466493,0.0791382861095502,0,Normal
1950,0,245,14.109775914104507,0.021926248720312708,0.024947179851024202,5.2743732422345015,0.04759580054532026,0.09035903574956461,11.449200455634859,122,122,0,1,118,170,17.363847696198455,2,0.00816326530612245,0.02204089077680182,0.024660892410966265,0.0455450675303642,0.09668416167538668,0,Normal
1951,0,214,14.886590282477068,0.04027893342393876,0.04971411362740415,8.622690233235101,0.03178463598653337,0.0598505022268243,6.804278241516895,108,108,0,0,109,144,14.375353653139655,2,0.009345794392523364,0.03902019239051223,0.04810751041861382,0.034809934483956334,0.062254745076752716,0,Normal
1952,0,216,14.3582529691427,0.04746282165643751,0.08416509802352272,10.276823187509558,0.031191350262528852,0.058922138648819074,6.7536648779121204,108,109,0,1,122,152,15.04361292869023,2,0.009259259259259259,0.0482913913082249,0.08220383746315021,0.03264882538362386,0.053610428625359696,0,Normal
1953,0,153,9.004073010022557,0.041588930947085934,0.06581386953543807,6.346008836627151,0.04002255294169907,0.049328003851489104,6.10699695444315,77,76,0,0,106,117,16.992310016777253,1,0.006535947712418301,0.038058102835008656,0.06878522891250873,0.042592016926465366,0.05099743959375142,0,Normal
1954,0,222,11.688880358099713,0.04487226788405596,0.0738278941154317,10.037177179318263,0.03546587580731731,0.061196782596387944,7.933124312270988,110,110,0,1,151,158,18.99240929830948,2,0.009009009009009009,0.04524996128650163,0.06952636332906986,0.0350262359686017,0.06034704377289806,0,Normal
1955,0,774,68.9782665731503,0.0024087643603810096,0.005196678076647091,1.8765707045138675,0.003235329276530295,0.004733882998470672,2.520513936378757,1,0,0,1,5,3,11.220925640095436,368,0.4754521963824289,0.0025668873908753905,0.005428187588829797,0.0029822823237921903,0.005007411318120724,1,DoS
1956,0,1171,53.48068202508007,0.0014465908588061245,0.0035916287506145127,1.6678110655299394,0.0034508010388648227,0.004386113584013254,3.9785155025179777,0,1,0,1,2,4,21.89575666688119,1171,1.0,0.0014606622375903393,0.0033737658192122496,0.00336112336549475,0.004531740307357366,1,DoS
1957,0,1025,34.29703912188459,0.004498806490911823,0.005780856402541909,4.638330763634266,0.0004678152623872613,0.0008594964644583029,0.4823239069321864,0,1,0,1,5,2,29.885961769392452,529,0.5160975609756098,0.004077386369063643,0.005817083725386382,0.0004637732418535573,0.0007988513295280801,1,DoS
1958,0,1144,52.587235352801116,0.0033723009391462663,0.004521633755008839,3.9163119810394122,0.0039854553694656635,0.004928851119397661,4.6283789302883624,0,1,0,1,2,3,21.75432863745448,1144,1.0,0.003301823012906508,0.004190959101266321,0.0039020833772854466,0.004458618689423996,1,DoS
1959,0,520,81.3650142177031,0.002405073485555036,0.004141104661244218,1.234277224384494,0.003323189521189563,0.004956034127553273,1.7054518969805623,0,0,0,1,4,5,6.390953224793517,275,0.5288461538461539,0.0026305258500043055,0.003911649961600412,0.003307419676132312,0.0053949828621822704,1,DoS
1960,0,1072,39.95682045839446,0.002253546887532495,0.002727162691658631,2.4603568988297537,0.00047428047643816783,0.000912818625276131,0.5178056195061451,0,0,0,1,3,4,26.828961556544105,778,0.7257462686567164,0.00213667046319914,0.0027986326412084653,0.00048033596303628204,0.0009200531235682871,1,DoS
1961,0,11,5.96742915093605,0.31721717476223144,0.3706025036123446,3.4590519151133488,0.08373864694637646,0.08354704492188553,0.9131167860188357,4,6,0,0,7,7,1.843339857378037,2,0.18181818181818182,0.3281775963932141,0.33721122295496336,0.08422603439272144,0.0882228927036072,0,Normal
1962,0,22,6.911640366447085,0.4893854231096539,1.0138668662724954,10.83200958962693,0.261263255358111,0.4836381015808849,5.782775607564641,11,10,0,0,12,18,3.1830359847425127,2,0.09090909090909091,0.530912637755323,0.992736721251659,0.2494819528435112,0.5297550195752674,0,Normal
1963,0,19,4.505316948464383,0.5527025351158152,1.123701699860694,10.294823078177862,0.1756286241060651,0.36907616836666207,3.2713177482655755,8,8,0,0,8,15,4.217239367915295,3,0.15789473684210525,0.5566941463809467,1.1968374119716918,0.16786263493143508,0.3358623650587909,0,Normal
1964,0,35,3.9447549541619407,0.3649525702789427,0.5937189780706238,13.020345802322234,0.27585805102122296,0.4659528673591451,9.841737006827195,17,17,0,1,16,21,8.872540983331046,2,0.05714285714285714,0.4002175974618166,0.5772191497367484,0.30213520608681754,0.45076604363005973,0,Normal
1965,0,43,3.385147598661724,0.3869836400419955,0.8335370352219017,16.78812740541295,0.20573019724781202,0.40377633166827553,8.924989082644931,22,21,0,0,17,27,12.702548041627347,3,0.06976744186046512,0.3726345004868838,0.7652993306014751,0.20315369809587006,0.37774351605801487,0,Normal
1966,0,40,5.2456909719699505,0.48996883564973387,0.7858634639000053,19.95593236850568,0.26526147948765344,0.4476570399780871,10.803830283625599,20,21,0,0,25,28,7.625306220617591,1,0.025,0.4923741671105158,0.7811821676236123,0.265930507479486,0.4155228524754397,0,Normal
1967,0,19,9.744798687406385,0.5930397444655173,1.461328089359354,11.317816673677171,0.28927510892928066,0.6326130921494332,5.520646266415555,9,9,0,1,12,15,1.9497580821812668,1,0.05263157894736842,0.5973267353810593,1.6072481485035355,0.3025829528591033,0.6119461788152815,0,Normal
1968,0,75,146.99270919332312,1.4114308846743824,4.4482919082238634,105.88706241947838,0.8673673439635283,4.409822910111522,65.07083066421032,37,36,0,1,47,49,0.5102293876450761,2,0.02666666666666667,1.3882351278783844,4.307881207884325,0.7903252081953279,4.517739150856549,1,Breakdown
1969,0,3,11.620139204430824,0.25547288688708863,0.22416822326405453,0.7704155177340553,0.19345794723295157,0.23487924591315032,0.583400478983566,0,0,0,0,1,2,0.258172466544642,3,1.0,0.2430287198798086,0.23670350934398052,0.18692067468264664,0.2121037104296099,0,Normal
1970,0,154,14.614560143230484,0.04880859214130726,0.08901283197006589,7.416979755552825,0.0419115638261275,0.07485210236335396,6.368903645529776,77,77,0,0,104,131,10.537436535257843,1,0.006493506493506494,0.05361169638528848,0.09193079647928491,0.04501357802426205,0.0751142691105876,0,Normal
1971,0,267,16.106174817255123,0.03889838163493589,0.05402101155422735,10.291301791049218,0.018993067803243162,0.029770487282329245,5.02497493431664,134,134,0,1,138,162,16.577492982005467,2,0.00749063670411985,0.03722711080204155,0.051676488612820023,0.02081872259207071,0.027893681657000242,0,Normal
1972,0,170,12.966013209011678,0.04756225017209292,0.056580198488913026,8.19942627417903,0.024727628753587083,0.04261460275963156,4.2628842867335885,85,86,0,1,101,103,13.111200587228007,2,0.011764705882352941,0.04490055560624511,0.058503378697774416,0.022804201110217515,0.046816604974671314,0,Normal
1973,0,182,8.828521529710082,0.04726503076197588,0.08755512812299546,8.5718706679042,0.02839746157933394,0.03705313527714823,5.150094351586816,92,90,0,0,127,125,20.61500324686603,2,0.01098901098901099,0.05159001351540229,0.07904924951345693,0.02637647780528817,0.033614898585368626,0,Normal
1974,0,169,7.290351888403359,0.013297637117331833,0.023750091150040696,2.24726584793228,0.03126097564784048,0.052185076854436865,5.283023015786024,85,83,0,1,104,114,23.181322738182978,1,0.005917159763313609,0.012676495893353266,0.02227985489564345,0.03147332255320528,0.04804217352028722,0,Normal
1975,0,159,9.762660866043937,0.023426480600311307,0.03811580775039197,3.6832268234728844,0.029422149639244,0.045917881701486564,4.625895481460262,79,79,0,0,73,106,16.286543410826333,3,0.018867924528301886,0.02277655772429481,0.04158545853905807,0.028578422342786597,0.04158307000480193,0,Normal
1976,0,532,54.72338753768643,0.004200392432104132,0.0057250291703558305,2.2280648373217966,0.00019243535369029143,0.0002880468399831144,0.10207580647414428,0,0,0,1,5,3,9.72162038824126,300,0.5639097744360902,0.0039717564138928435,0.006042830387359072,0.00020500974979417721,0.00030657114555369806,1,DoS
1977,0,477,96.65220822435057,0.0019000442977713462,0.0019403692265848348,0.8954261115610352,0.004220249363118706,0.004445195572331797,1.9888596710444055,0,1,0,1,5,4,4.935220920072311,225,0.4716981132075472,0.0020344228070896114,0.002104382135834598,0.004550355614756046,0.0048316616263023,1,DoS
1978,0,534,84.41825302465624,0.0005264894647114659,0.001058072815519053,0.2795764940772608,0.0016821812834186816,0.003994900353375433,0.8932720921174017,0,0,0,1,4,4,6.325646182751891,398,0.7453183520599251,0.0005058139597902927,0.0010078462327686166,0.0017158665724818542,0.004146642173916942,1,DoS
1979,0,14,11.487361508125803,0.1005272487031632,0.08344164512303331,1.3818680455497834,0.116400798965332,0.11749434090306338,1.6000691020761544,7,6,0,0,6,12,1.2187306885133575,3,0.21428571428571427,0.09326783626933223,0.08073389451168542,0.12169308256307039,0.12794985555474844,0,Normal
